Nino Index,
deg C anomaly ,
Date,Oceanic
Oct1971,-1.32
Nov1971,-0.98
Dec1971,-0.68
Jan1972,-0.69
Feb1972,-0.31
Mar1972,-0.16
Apr1972,0.11
May1972,0.11
Jun1972,0.1
Jul1972,0.13
Aug1972,-0.04
Sep1972,0.11
Oct1972,0.4
Nov1972,0.53
Dec1972,0.67
Jan1973,0.67
Feb1973,0.4
Mar1973,0.01
Apr1973,-0.37
May1973,-0.43
Jun1973,-0.82
Jul1973,-1.05
Aug1973,-1.35
Sep1973,-1.49
Oct1973,-1.65
Nov1973,-1.92
Dec1973,-2.04
Jan1974,-2.02
Feb1974,-1.48
Mar1974,-1.15
Apr1974,-1.2
May1974,-1.14
Jun1974,-1.08
Jul1974,-1.16
Aug1974,-0.82
Sep1974,-1.05
Oct1974,-1.23
Nov1974,-1.14
Dec1974,-1.12
Jan1975,-0.71
Feb1975,-0.55
Mar1975,-0.86
Apr1975,-0.99
May1975,-1.15
Jun1975,-1.43
Jul1975,-1.53
Aug1975,-1.76
Sep1975,-2.05
Oct1975,-2.21
Nov1975,-2.11
Dec1975,-2.15
Jan1976,-1.74
Feb1976,-1.3
Mar1976,-0.98
Apr1976,-0.82
May1976,-0.77
Jun1976,-0.76
Jul1976,-0.72
Aug1976,-0.62
Sep1976,-0.5
Oct1976,-0.03
Nov1976,0.09
Dec1976,-0.25
Jan1977,-0.1
Feb1977,-0.15
Mar1977,-0.23
Apr1977,-0.23
May1977,-0.35
Jun1977,-0.17
Jul1977,-0.06
Aug1977,-0.08
Sep1977,0.19
Oct1977,0.28
Nov1977,0.32
Dec1977,0.41
Jan1978,0.4
Feb1978,0.19
Mar1978,-0.14
Apr1978,-0.59
May1978,-0.4
Jun1978,-0.56
Jul1978,-0.62
Aug1978,-0.59
Sep1978,-0.48
Oct1978,-0.56
Nov1978,-0.39
Dec1978,-0.17
Jan1979,0.04
Feb1979,-0.11
Mar1979,-0.02
Apr1979,-0.02
May1979,-0.18
Jun1979,-0.24
Jul1979,-0.2
Aug1979,-0.45
Sep1979,-0.29
Oct1979,-0.18
Nov1979,0.12
Dec1979,0.29
Jan1980,0.37
Feb1980,0.36
Mar1980,0.19
Apr1980,0.14
May1980,0.26
Jun1980,0.16
Jul1980,0.02
Aug1980,-0.29
Sep1980,-0.27
Oct1980,-0.02
Nov1980,-0.02
Dec1980,-0.03
Jan1981,-0.13
Feb1981,-0.17
Mar1981,-0.17
Apr1981,-0.52
May1981,-0.56
Jun1981,-0.59
Jul1981,-0.73
Aug1981,-0.71
Sep1981,-0.4
Oct1981,-0.38
Nov1981,-0.31
Dec1981,-0.09
Jan1982,-0.03
Feb1982,-0.18
Mar1982,0.07
Apr1982,0.33
May1982,0.39
Jun1982,0.45
Jul1982,0.13
Aug1982,0.09
Sep1982,0.33
Oct1982,0.67
Nov1982,0.57
Dec1982,0.51
Jan1983,0.39
Feb1983,0.33
Mar1983,0.23
Apr1983,0.04
May1983,0.16
Jun1983,0
Jul1983,-0.27
Aug1983,-0.4
Sep1983,-0.78
